ID,Latitude,Longitude,Day,Hour,Minute,Duration,RemainingTime,Resources,Coverage,Ligitimacy,OnPeakHours,GridNumber
188,49.61166363156397,6.111484420062572,2,18,45,60,40,0.5,100,True,False,125
188,49.61231474926852,6.111665635642919,2,18,55,60,30,0.5,100,True,False,125
188,49.61269666781464,6.111628566240472,2,19,5,60,20,0.5,100,True,False,125
188,49.612808900162264,6.111640948000472,2,19,15,60,10,0.5,100,True,False,125
189,49.63350328976573,6.158023370026781,1,12,27,20,20,4.0,100,True,False,190
189,49.633688629202005,6.158081240510713,1,12,37,20,10,4.0,100,True,False,190
190,49.59793503851525,6.104719229226633,2,9,41,20,20,2.0,100,True,True,94
190,49.598325917160004,6.104723622050668,2,9,51,20,10,2.0,100,True,True,94
191,49.58111221411954,6.124447049059133,2,18,52,60,60,1.3333333333333333,100,True,False,52
191,49.58177903848349,6.124247462752219,2,19,2,60,50,1.3333333333333333,100,True,False,52
191,49.582002915924114,6.124338050723291,2,19,12,60,40,1.3333333333333333,100,True,False,52
191,49.58263559293645,6.124536409980027,2,19,22,60,30,1.3333333333333333,100,True,False,52
191,49.582757100040254,6.124599876038208,2,19,32,60,20,1.3333333333333333,100,True,False,52
191,49.58304175080437,6.124553911364108,2,19,42,60,10,1.3333333333333333,100,True,False,52
192,49.59411780401802,6.1267419449278515,2,9,46,70,70,0.5714285714285714,100,True,True,82
192,49.59481861117232,6.126828670083724,2,9,56,70,60,0.5714285714285714,100,True,True,82
192,49.59548401424889,6.126796016182253,2,10,6,70,50,0.5714285714285714,100,True,True,82
192,49.59610739074622,6.126787649541576,2,10,16,70,40,0.5714285714285714,100,True,True,82
192,49.596806759092395,6.126775669515342,2,10,26,70,30,0.5714285714285714,100,True,True,82
192,49.597006775064536,6.126868078100054,2,10,36,70,20,0.5714285714285714,100,True,True,82
192,49.59712656198885,6.126907218498336,2,10,46,70,10,0.5714285714285714,100,True,True,82
193,49.62064174531882,6.1232252141852594,2,18,46,40,40,0.25,100,True,False,157
193,49.62073852469698,6.123251010474807,2,18,56,40,30,0.25,100,True,False,157
193,49.6212482235606,6.12337434215361,2,19,6,40,20,0.25,100,True,False,157
193,49.621361987886985,6.123373683818488,2,19,16,40,10,0.25,100,True,False,157
194,49.6191593774595,6.171189912563875,2,14,42,60,60,1.0,100,True,False,147
194,49.61974751101614,6.1710418964860025,2,14,52,60,50,1.0,100,True,False,162
194,49.620409330788156,6.1709819137047095,2,15,2,60,40,1.0,100,True,False,162
194,49.620594800564554,6.170932828823039,2,15,12,60,30,1.0,100,True,False,162
194,49.62125939246088,6.170764992751741,2,15,22,60,20,1.0,100,True,False,162
194,49.62172009448628,6.170674122040994,2,15,32,60,10,1.0,100,True,False,162
195,49.597551281326446,6.118017284656432,2,18,32,40,40,2.0,100,True,False,96
195,49.59805220988312,6.118127284204108,2,18,42,40,30,2.0,100,True,False,96
195,49.598645345327036,6.118120038998725,2,18,52,40,20,2.0,100,True,False,96
195,49.59875414286749,6.118159884819966,2,19,2,40,10,2.0,100,True,False,96
196,49.64242711045796,6.126157724737823,1,14,56,30,30,2.3333333333333335,100,True,False,217
196,49.642709066891086,6.126139444963983,1,15,6,30,20,2.3333333333333335,100,True,False,217
196,49.6433543566188,6.12614671464908,1,15,16,30,10,2.3333333333333335,100,True,False,217
197,49.610069336249815,6.167231695783298,1,9,26,20,20,0.5,100,True,True,132
197,49.61020013735706,6.167196712532477,1,9,36,20,10,0.5,100,True,True,132
198,49.61403637661569,6.145158889579363,1,12,10,50,50,1.4,100,True,False,144
198,49.614682911355985,6.145109511789341,1,12,20,50,40,1.4,100,True,False,144
198,49.61521453856682,6.145141240650936,1,12,30,50,30,1.4,100,True,False,144
198,49.61555385370446,6.1451918079915036,1,12,40,50,20,1.4,100,True,False,144
198,49.61621288068567,6.144927868684739,1,12,50,50,10,1.4,100,True,False,144
199,49.57754324058121,6.0854021728829375,2,9,23,50,50,1.4,100,True,True,32
199,49.57772875588511,6.085407188130473,2,9,33,50,40,1.4,100,True,True,32
199,49.57788192740917,6.085438630909057,2,9,43,50,30,1.4,100,True,True,32
199,49.57840616803066,6.085270283689352,2,9,53,50,20,1.4,100,True,True,32
199,49.578524645677284,6.0852889870728015,2,10,3,50,10,1.4,100,True,True,32
200,49.60873323519096,6.174130203020859,1,18,12,70,70,0.7142857142857143,100,True,False,132
200,49.60937452856209,6.174323959246186,1,18,22,70,60,0.7142857142857143,100,True,False,132
200,49.60964602777709,6.174275810650116,1,18,32,70,50,0.7142857142857143,100,True,False,132
200,49.60987756238239,6.174306548205132,1,18,42,70,40,0.7142857142857143,100,True,False,132
200,49.610017644468535,6.174310990653611,1,18,52,70,30,0.7142857142857143,100,True,False,132
200,49.61067362695719,6.17421867058266,1,19,2,70,20,0.7142857142857143,100,True,False,132
200,49.611111381457135,6.1743763126572295,1,19,12,70,10,0.7142857142857143,100,True,False,132
201,49.57840409664278,6.083083458673754,1,12,2,20,20,2.0,100,True,False,32
201,49.578880128235824,6.0830241684345445,1,12,12,20,10,2.0,100,True,False,32
202,49.589016446972906,6.101987647204381,1,18,50,70,70,0.14285714285714285,100,True,False,64
202,49.58957588827377,6.101895858752004,1,19,0,70,60,0.14285714285714285,100,True,False,64
202,49.59021911671022,6.10225158073463,1,19,10,70,50,0.14285714285714285,100,True,False,64
202,49.59072460201452,6.102231462533921,1,19,20,70,40,0.14285714285714285,100,True,False,64
202,49.591346755503906,6.102179491910144,1,19,30,70,30,0.14285714285714285,100,True,False,64
202,49.591929385211486,6.102049103234439,1,19,40,70,20,0.14285714285714285,100,True,False,64
202,49.59227287789406,6.10217996605559,1,19,50,70,10,0.14285714285714285,100,True,False,79
203,49.63440986189148,6.166724603148211,1,9,14,60,60,0.3333333333333333,100,True,True,191
203,49.634850031134,6.16661873767487,1,9,24,60,50,0.3333333333333333,100,True,True,191
203,49.635377132981155,6.166900193954531,1,9,34,60,40,0.3333333333333333,100,True,True,191
203,49.63577987606774,6.16672969186299,1,9,44,60,30,0.3333333333333333,100,True,True,206
203,49.636205270350835,6.166741978487464,1,9,54,60,20,0.3333333333333333,100,True,True,206
203,49.63639009794101,6.166766619070924,1,10,4,60,10,0.3333333333333333,100,True,True,206
204,49.61108907237102,6.165652911742379,2,12,23,20,20,3.0,100,True,False,131
204,49.611608588716365,6.165630864980784,2,12,33,20,10,3.0,100,True,False,131
205,49.60381288061153,6.106442718273717,1,9,33,50,50,0.4,100,True,True,110
205,49.604116296756594,6.106497324223181,1,9,43,50,40,0.4,100,True,True,110
205,49.60452214253263,6.10663695275523,1,9,53,50,30,0.4,100,True,True,110
205,49.604975795661005,6.106497625422381,1,10,3,50,20,0.4,100,True,True,110
205,49.60555733502057,6.106287893883218,1,10,13,50,10,0.4,100,True,True,110
206,49.60124724482306,6.124427086416135,1,18,56,50,50,1.6,100,True,False,97
206,49.60153173004471,6.124416530859108,1,19,6,50,40,1.6,100,True,False,97
206,49.60209806266811,6.124464530455229,1,19,16,50,30,1.6,100,True,False,97
206,49.6027278801207,6.124291559941864,1,19,26,50,20,1.6,100,True,False,97
206,49.603053515389554,6.1241415014555765,1,19,36,50,10,1.6,100,True,False,112
207,49.624816309447716,6.115908390600138,1,14,41,60,60,0.3333333333333333,100,True,False,171
207,49.62544831994615,6.1158776243904525,1,14,51,60,50,0.3333333333333333,100,True,False,171
207,49.62558078753731,6.115911880732376,1,15,1,60,40,0.3333333333333333,100,True,False,171
207,49.62574151112888,6.115989659246942,1,15,11,60,30,0.3333333333333333,100,True,False,171
207,49.62621540661,6.116454662706725,1,15,21,60,20,0.3333333333333333,100,True,False,171
207,49.626865647049605,6.116878391554141,1,15,31,60,10,0.3333333333333333,100,True,False,171
208,49.6236255825511,6.177868858056119,1,9,5,30,30,2.0,100,True,True,163
208,49.62426474308156,6.1783002680377015,1,9,15,30,20,2.0,100,True,True,163
208,49.62486881375753,6.1780545133916,1,9,25,30,10,2.0,100,True,True,178
209,49.635936168353915,6.139562549592221,2,9,32,20,20,1.5,100,True,True,203
209,49.636622004112326,6.139538689606442,2,9,42,20,10,1.5,100,True,True,203
210,49.60233733455507,6.133016350052454,1,9,48,20,20,1.5,100,True,True,98
210,49.60269513658434,6.132948196830543,1,9,58,20,10,1.5,100,True,True,98
211,49.597803910692996,6.104237287692163,1,9,23,20,20,3.0,100,True,True,94
211,49.59836438657335,6.1044814407563415,1,9,33,20,10,3.0,100,True,True,94
212,49.625273219783935,6.143499753002528,1,18,10,40,40,2.0,100,True,False,174
212,49.625904894492464,6.143418417854273,1,18,20,40,30,2.0,100,True,False,174
212,49.626522040753564,6.143100185196278,1,18,30,40,20,2.0,100,True,False,174
212,49.62686855773563,6.143167360755382,1,18,40,40,10,2.0,100,True,False,174
213,49.6098671587949,6.101130609384919,1,13,10,40,40,0.25,100,True,False,124
213,49.609996838830114,6.101117203616771,1,13,20,40,30,0.25,100,True,False,124
213,49.610110545296806,6.101089126570912,1,13,30,40,20,0.25,100,True,False,124
213,49.61037107907217,6.101122932231603,1,13,40,40,10,0.25,100,True,False,124
214,49.64504174097113,6.089317802423807,1,9,26,50,50,1.0,100,True,True,213
214,49.645576789866325,6.0895631486132284,1,9,36,50,40,1.0,100,True,True,213
214,49.64589119749573,6.089346853524474,1,9,46,50,30,1.0,100,True,True,213
214,49.646405744991604,6.089276090814589,1,9,56,50,20,1.0,100,True,True,213
214,49.64697814995918,6.089054961672206,1,10,6,50,10,1.0,100,True,True,228
215,49.624110926984514,6.103709132295861,1,14,41,40,40,1.0,100,True,False,154
215,49.6244541892332,6.103761430211102,1,14,51,40,30,1.0,100,True,False,154
215,49.62492116214902,6.103615345217235,1,15,1,40,20,1.0,100,True,False,169
215,49.625467965927044,6.103561607499747,1,15,11,40,10,1.0,100,True,False,169
216,49.61172397208498,6.132575737578274,2,15,31,40,40,0.5,100,True,False,128
216,49.61203963822994,6.132733785111176,2,15,41,40,30,0.5,100,True,False,128
216,49.61260934653121,6.132794762152946,2,15,51,40,20,0.5,100,True,False,128
216,49.612923651019784,6.13288003678714,2,16,1,40,10,0.5,100,True,False,128
217,49.60750974908514,6.165378326601621,2,14,30,40,40,0.25,100,True,False,116
217,49.607818504832345,6.165447976836634,2,14,40,40,30,0.25,100,True,False,116
217,49.608288586912884,6.165581654339264,2,14,50,40,20,0.25,100,True,False,116
217,49.60848208086902,6.165466219637009,2,15,0,40,10,0.25,100,True,False,131
218,49.59143714295273,6.104161035381529,1,9,49,60,60,0.16666666666666666,100,True,True,64
218,49.59200562716278,6.104124153148189,1,9,59,60,50,0.16666666666666666,100,True,True,64
218,49.59234420423905,6.1043043832010015,1,10,9,60,40,0.16666666666666666,100,True,True,79
218,49.5930201207878,6.104492454025092,1,10,19,60,30,0.16666666666666666,100,True,True,79
218,49.593318554228276,6.104545730016094,1,10,29,60,20,0.16666666666666666,100,True,True,79
218,49.59354136252412,6.1045294448177545,1,10,39,60,10,0.16666666666666666,100,True,True,79
219,49.621361603031204,6.160124256656031,2,18,1,40,40,1.5,100,True,False,161
219,49.62145201694962,6.160104577728995,2,18,11,40,30,1.5,100,True,False,161
219,49.62189210401867,6.1602088123037175,2,18,21,40,20,1.5,100,True,False,161
219,49.62240668667671,6.160320147488211,2,18,31,40,10,1.5,100,True,False,161
220,49.58365222094936,6.085365515002814,2,14,12,50,50,0.2,100,True,False,47
220,49.58433523175707,6.08525448408554,2,14,22,50,40,0.2,100,True,False,47
220,49.584515554076575,6.085242641526502,2,14,32,50,30,0.2,100,True,False,47
220,49.58521697692969,6.085281038281307,2,14,42,50,20,0.2,100,True,False,47
220,49.585873816701785,6.0854381935664446,2,14,52,50,10,0.2,100,True,False,47
221,49.64383742723642,6.108633369590195,1,14,48,30,30,1.0,100,True,False,215
221,49.64430742064111,6.108543785576654,1,14,58,30,20,1.0,100,True,False,215
221,49.64452515955544,6.1085085223346045,1,15,8,30,10,1.0,100,True,False,215
222,49.64713412366375,6.126218735809499,2,14,27,60,60,0.6666666666666666,100,True,False,232
222,49.64724545066649,6.126255356644762,2,14,37,60,50,0.6666666666666666,100,True,False,232
222,49.64733873015643,6.12628772395204,2,14,47,60,40,0.6666666666666666,100,True,False,232
222,49.648036258173576,6.1260983429806135,2,14,57,60,30,0.6666666666666666,100,True,False,232
222,49.64875383633474,6.1261269108476775,2,15,7,60,20,0.6666666666666666,100,True,False,232
222,49.64943144882142,6.126468361547764,2,15,17,60,10,0.6666666666666666,100,True,False,232
223,49.62400806123273,6.119356991849371,2,9,18,20,20,1.0,100,True,True,156
223,49.624689486525185,6.119469926642958,2,9,28,20,10,1.0,100,True,True,156
224,49.6194154767067,6.100927775719102,1,18,57,50,50,0.8,100,True,False,154
224,49.61958344031965,6.10095143862522,1,19,7,50,40,0.8,100,True,False,154
224,49.62021356044516,6.100859131313289,1,19,17,50,30,0.8,100,True,False,154
224,49.620793879312345,6.100769030910434,1,19,27,50,20,0.8,100,True,False,154
224,49.62149132596212,6.100551846802225,1,19,37,50,10,0.8,100,True,False,154
225,49.6056425058694,6.133423958459783,2,12,43,60,60,1.3333333333333333,100,True,False,113
225,49.605936697413235,6.133326961432919,2,12,53,60,50,1.3333333333333333,100,True,False,113
225,49.606430536693736,6.133468163159758,2,13,3,60,40,1.3333333333333333,100,True,False,113
225,49.60670913077368,6.13351893992132,2,13,13,60,30,1.3333333333333333,100,True,False,113
225,49.60691043866806,6.1335114498443355,2,13,23,60,20,1.3333333333333333,100,True,False,113
225,49.607180798243576,6.133603012495728,2,13,33,60,10,1.3333333333333333,100,True,False,113
226,49.62888628193707,6.122000980913689,2,9,44,50,50,0.4,100,True,True,171
226,49.62905331786494,6.1219842559291004,2,9,54,50,40,0.4,100,True,True,171
226,49.629539610304455,6.121948779112639,2,10,4,50,30,0.4,100,True,True,171
226,49.629659276941794,6.121948230638993,2,10,14,50,20,0.4,100,True,True,171
226,49.630054296737214,6.122203753229084,2,10,24,50,10,0.4,100,True,True,171
227,49.608331126955456,6.173531578879579,1,9,14,50,50,0.6,100,True,True,117
227,49.608547540972125,6.173503507857445,1,9,24,50,40,0.6,100,True,True,132
227,49.60877800644071,6.173569469371829,1,9,34,50,30,0.6,100,True,True,132
227,49.6089110894177,6.1735798523964585,1,9,44,50,20,0.6,100,True,True,132
227,49.60915111923663,6.173668430007088,1,9,54,50,10,0.6,100,True,True,132
228,49.63049646381684,6.178423008741253,2,9,39,50,50,0.2,100,True,True,193
228,49.6312046187033,6.178540238441364,2,9,49,50,40,0.2,100,True,True,193
228,49.63157185782123,6.17853879814654,2,9,59,50,30,0.2,100,True,True,193
228,49.63213382979421,6.178587313125151,2,10,9,50,20,0.2,100,True,True,193
228,49.63246366287739,6.1784156825435,2,10,19,50,10,0.2,100,True,True,193
229,49.600712663668254,6.110387387853707,2,9,34,30,30,3.0,100,True,True,95
229,49.60135251765662,6.110221966791551,2,9,44,30,20,3.0,100,True,True,95
229,49.60186924032423,6.1101681843184545,2,9,54,30,10,3.0,100,True,True,95
230,49.6066158821454,6.162809864728132,1,14,18,40,40,0.5,100,True,False,116
230,49.60696502143918,6.16294289229818,1,14,28,40,30,0.5,100,True,False,116
230,49.60752639531793,6.162925860946509,1,14,38,40,20,0.5,100,True,False,116
230,49.608097758198355,6.1628698340935815,1,14,48,40,10,0.5,100,True,False,116
231,49.60574166884582,6.0951432961260625,1,9,57,30,30,2.3333333333333335,100,True,True,108
231,49.60585881128469,6.095109647070087,1,10,7,30,20,2.3333333333333335,100,True,True,108
231,49.60618457606238,6.095263187686299,1,10,17,30,10,2.3333333333333335,100,True,True,108
232,49.61745724350852,6.167517790228067,1,18,44,30,30,1.6666666666666667,100,True,False,147
232,49.617808554432756,6.167651660458154,1,18,54,30,20,1.6666666666666667,100,True,False,147
232,49.61800305153048,6.167663851684862,1,19,4,30,10,1.6666666666666667,100,True,False,147
233,49.63677331017297,6.165253384002709,1,14,43,20,20,1.5,100,True,False,206
233,49.63748554497254,6.165287537620901,1,14,53,20,10,1.5,100,True,False,206
234,49.63979161117378,6.1210012435768615,2,15,17,40,40,2.0,100,True,False,201
234,49.640121313885494,6.121070981498971,2,15,27,40,30,2.0,100,True,False,201
234,49.640825751656735,6.121198065527505,2,15,37,40,20,2.0,100,True,False,201
234,49.64116597365783,6.121186552050167,2,15,47,40,10,2.0,100,True,False,201
235,49.61289548447611,6.12268205233457,2,9,2,20,20,4.5,100,True,True,127
235,49.613186663087745,6.122639309352283,2,9,12,20,10,4.5,100,True,True,127
236,49.59432357949484,6.10668847676123,1,18,3,40,40,0.75,100,True,False,80
236,49.59467358024337,6.106741834956576,1,18,13,40,30,0.75,100,True,False,80
236,49.594910861546964,6.106807714812425,1,18,23,40,20,0.75,100,True,False,80
236,49.595175011780135,6.1066697117773305,1,18,33,40,10,0.75,100,True,False,80
237,49.610142673184434,6.127944850416447,2,9,9,40,40,1.5,100,True,True,127
237,49.61027158320926,6.127992958351278,2,9,19,40,30,1.5,100,True,True,127
237,49.61045951297315,6.128112130111145,2,9,29,40,20,1.5,100,True,True,127
237,49.61085169866663,6.128202508280826,2,9,39,40,10,1.5,100,True,True,127
238,49.60083037368256,6.14921830597017,1,9,18,20,20,1.0,100,True,True,99
238,49.60105602019639,6.149250867476561,1,9,28,20,10,1.0,100,True,True,99
239,49.640866392376225,6.126989800265327,2,9,34,40,40,1.25,100,True,True,202
239,49.64157621542361,6.126820302073928,2,9,44,40,30,1.25,100,True,True,217
239,49.6417419103096,6.1268872345801295,2,9,54,40,20,1.25,100,True,True,217
239,49.642255668185115,6.1272162248305575,2,10,4,40,10,1.25,100,True,True,217
240,49.613287008044466,6.1423752296499865,2,18,51,40,40,0.5,100,True,False,129
240,49.61337567030088,6.1423504161522855,2,19,1,40,30,0.5,100,True,False,129
240,49.61356569557309,6.142361309944988,2,19,11,40,20,0.5,100,True,False,129
240,49.613928955633476,6.142259868447411,2,19,21,40,10,0.5,100,True,False,144
241,49.582277623545785,6.080455516919015,2,9,27,70,70,0.2857142857142857,100,True,True,47
241,49.5827478793667,6.080595999293289,2,9,37,70,60,0.2857142857142857,100,True,True,47
241,49.58342028742588,6.080609450542591,2,9,47,70,50,0.2857142857142857,100,True,True,47
241,49.584059036757935,6.080751176783287,2,9,57,70,40,0.2857142857142857,100,True,True,47
241,49.58421000973392,6.080727524725117,2,10,7,70,30,0.2857142857142857,100,True,True,47
241,49.58446070574098,6.080852801351787,2,10,17,70,20,0.2857142857142857,100,True,True,47
241,49.58475536732681,6.080856979644769,2,10,27,70,10,0.2857142857142857,100,True,True,47
242,49.630154218748366,6.15289547722716,1,15,26,60,60,1.5,100,True,False,175
242,49.630460421936945,6.152902755533186,1,15,36,60,50,1.5,100,True,False,190
242,49.63069096623395,6.152762449443361,1,15,46,60,40,1.5,100,True,False,190
242,49.63125198437226,6.152938253798281,1,15,56,60,30,1.5,100,True,False,190
242,49.631336976548994,6.152991942632771,1,16,6,60,20,1.5,100,True,False,190
242,49.63167562418585,6.153055712109262,1,16,16,60,10,1.5,100,True,False,190
243,49.60053596845921,6.09433856439146,2,14,30,20,20,2.5,100,True,False,93
243,49.600675809462174,6.094368158853484,2,14,40,20,10,2.5,100,True,False,93
244,49.58168600655188,6.112368998175302,2,18,53,60,60,1.5,100,True,False,50
244,49.581928461636956,6.112388782372607,2,19,3,60,50,1.5,100,True,False,50
244,49.58253811136566,6.112319525932028,2,19,13,60,40,1.5,100,True,False,50
244,49.58286669024437,6.112370149031723,2,19,23,60,30,1.5,100,True,False,50
244,49.58297136709045,6.1123573328274885,2,19,33,60,20,1.5,100,True,False,50
244,49.583669909307226,6.11260305548046,2,19,43,60,10,1.5,100,True,False,50
245,49.61290066519383,6.1052820825530985,2,18,17,60,60,1.0,100,True,False,125
245,49.61344318400954,6.105086174480112,2,18,27,60,50,1.0,100,True,False,125
245,49.61359162920243,6.105123678961084,2,18,37,60,40,1.0,100,True,False,125
245,49.6139472704896,6.105116305666634,2,18,47,60,30,1.0,100,True,False,140
245,49.6142229848827,6.1049756624918965,2,18,57,60,20,1.0,100,True,False,140
245,49.61467179346248,6.105170255810025,2,19,7,60,10,1.0,100,True,False,140
246,49.639140058489566,6.086714817487112,2,13,7,20,20,1.5,100,True,False,197
246,49.639607633250804,6.086607681214993,2,13,17,20,10,1.5,100,True,False,197
247,49.60712685421839,6.108298648508156,1,18,30,70,70,0.42857142857142855,100,True,False,110
247,49.607251584215554,6.108288060513749,1,18,40,70,60,0.42857142857142855,100,True,False,110
247,49.60780812372793,6.108189242605454,1,18,50,70,50,0.42857142857142855,100,True,False,110
247,49.60827851157404,6.108275176396923,1,19,0,70,40,0.42857142857142855,100,True,False,110
247,49.60895273748964,6.10829936330373,1,19,10,70,30,0.42857142857142855,100,True,False,125
247,49.609444031454245,6.108317995875003,1,19,20,70,20,0.42857142857142855,100,True,False,125
247,49.60985497852832,6.108125879701355,1,19,30,70,10,0.42857142857142855,100,True,False,125
248,49.640027019718744,6.087565673478574,1,9,46,20,20,1.0,100,True,True,198
248,49.64013631934593,6.087523873105293,1,9,56,20,10,1.0,100,True,True,198
249,49.59072404056713,6.14212852423518,1,13,9,40,40,1.5,100,True,False,69
249,49.59130019853792,6.14191057384126,1,13,19,40,30,1.5,100,True,False,69
249,49.59183972635472,6.141791079895713,1,13,29,40,20,1.5,100,True,False,69
249,49.59212507425277,6.141696753303349,1,13,39,40,10,1.5,100,True,False,84
250,49.60714693892539,6.0917416725197056,2,9,44,40,40,1.25,100,True,True,108
250,49.6075336460718,6.091532137171974,2,9,54,40,30,1.25,100,True,True,108
250,49.60802922063199,6.091605313168624,2,10,4,40,20,1.25,100,True,True,108
250,49.60838224328454,6.091642701625931,2,10,14,40,10,1.25,100,True,True,108
251,49.59058460794848,6.102614564073645,1,18,45,50,50,0.6,100,True,False,64
251,49.59084725743675,6.102646757990414,1,18,55,50,40,0.6,100,True,False,64
251,49.59120670217545,6.102693919722475,1,19,5,50,30,0.6,100,True,False,64
251,49.59150035714712,6.102816990887672,1,19,15,50,20,0.6,100,True,False,64
251,49.591683555885474,6.102790364741705,1,19,25,50,10,0.6,100,True,False,64
252,49.62880070342509,6.09614965255389,1,9,49,40,40,2.25,100,True,True,169
252,49.62896537301581,6.096132469257049,1,9,59,40,30,2.25,100,True,True,169
252,49.62911744203844,6.096113421166901,1,10,9,40,20,2.25,100,True,True,169
252,49.629788233445595,6.09632768337929,1,10,19,40,10,2.25,100,True,True,169
253,49.611540921908386,6.12363533485578,1,9,10,40,40,1.0,100,True,True,127
253,49.61218018444275,6.12379682984754,1,9,20,40,30,1.0,100,True,True,127
253,49.61254478785968,6.12395408675734,1,9,30,40,20,1.0,100,True,True,127
253,49.61318838037246,6.123782778499859,1,9,40,40,10,1.0,100,True,True,127
254,49.627883586291766,6.137671456217159,2,15,33,40,40,1.25,100,True,False,173
254,49.62814649744858,6.137520704877052,2,15,43,40,30,1.25,100,True,False,173
254,49.62876142317409,6.137585907224829,2,15,53,40,20,1.25,100,True,False,173
254,49.6290644738356,6.137728081408272,2,16,3,40,10,1.25,100,True,False,173
255,49.601597760364854,6.113202641822045,2,9,17,40,40,1.25,100,True,True,95
255,49.602071157896276,6.113537790910738,2,9,27,40,30,1.25,100,True,True,95
255,49.60227356005199,6.1135409023754255,2,9,37,40,20,1.25,100,True,True,95
255,49.60244112091737,6.113557916217495,2,9,47,40,10,1.25,100,True,True,95
256,49.60613780004594,6.101205001539371,1,9,21,60,60,0.3333333333333333,100,True,True,109
256,49.606797373284145,6.101337767154671,1,9,31,60,50,0.3333333333333333,100,True,True,109
256,49.60696870739755,6.101261790363433,1,9,41,60,40,0.3333333333333333,100,True,True,109
256,49.607255326883404,6.101243450587833,1,9,51,60,30,0.3333333333333333,100,True,True,109
256,49.60780725378428,6.100835294873563,1,10,1,60,20,0.3333333333333333,100,True,True,109
256,49.6084307747157,6.100990784400148,1,10,11,60,10,0.3333333333333333,100,True,True,124
257,49.607928965380296,6.114512350288795,2,9,18,70,70,0.14285714285714285,100,True,True,111
257,49.608179861127525,6.114607586916973,2,9,28,70,60,0.14285714285714285,100,True,True,111
257,49.60865889351152,6.114869391355259,2,9,38,70,50,0.14285714285714285,100,True,True,126
257,49.609001160262004,6.114828431281249,2,9,48,70,40,0.14285714285714285,100,True,True,126
257,49.60968206283014,6.114983023491327,2,9,58,70,30,0.14285714285714285,100,True,True,126
257,49.60985487006838,6.11494678883951,2,10,8,70,20,0.14285714285714285,100,True,True,126
257,49.61038221120255,6.114882427558332,2,10,18,70,10,0.14285714285714285,100,True,True,126
258,49.61365222021745,6.13398794414842,2,13,26,40,40,1.0,100,True,False,128
258,49.613788187801674,6.133983793874936,2,13,36,40,30,1.0,100,True,False,128
258,49.61389654888241,6.134055831844205,2,13,46,40,20,1.0,100,True,False,143
258,49.61447154899988,6.134010462709003,2,13,56,40,10,1.0,100,True,False,143
259,49.611097271245484,6.165045387051337,2,15,12,70,70,1.2857142857142858,100,True,False,131
259,49.611318771929376,6.1650747324009485,2,15,22,70,60,1.2857142857142858,100,True,False,131
259,49.6119828791762,6.1648734741122535,2,15,32,70,50,1.2857142857142858,100,True,False,131
259,49.61222540857906,6.165016519304751,2,15,42,70,40,1.2857142857142858,100,True,False,131
259,49.61264495643411,6.164899462797694,2,15,52,70,30,1.2857142857142858,100,True,False,131
259,49.61291248715027,6.164903004547574,2,16,2,70,20,1.2857142857142858,100,True,False,131
259,49.61353680371223,6.164909312982934,2,16,12,70,10,1.2857142857142858,100,True,False,131
260,49.650253124511835,6.157766721769874,1,12,57,20,20,1.5,100,True,False,235
260,49.65078709565661,6.157832033896307,1,13,7,20,10,1.5,100,True,False,235
261,49.614754187020154,6.1264751913506,1,18,13,40,40,1.5,100,True,False,142
261,49.615221719097015,6.126480865433882,1,18,23,40,30,1.5,100,True,False,142
261,49.615419865319865,6.126472679221065,1,18,33,40,20,1.5,100,True,False,142
261,49.615584626730104,6.126518339564334,1,18,43,40,10,1.5,100,True,False,142
262,49.60754077587212,6.167385277994914,2,9,38,60,60,1.5,100,True,True,117
262,49.60820051388394,6.167331433473333,2,9,48,60,50,1.5,100,True,True,117
262,49.60882089488023,6.16706122271976,2,9,58,60,40,1.5,100,True,True,132
262,49.608980104726044,6.167039238064354,2,10,8,60,30,1.5,100,True,True,131
262,49.60922275533124,6.167100034634468,2,10,18,60,20,1.5,100,True,True,132
262,49.609437823487454,6.167180421027027,2,10,28,60,10,1.5,100,True,True,132
263,49.604789784355575,6.085278209401448,2,9,43,70,70,0.14285714285714285,100,True,True,107
263,49.6048682460016,6.085347296020544,2,9,53,70,60,0.14285714285714285,100,True,True,107
263,49.6052548883252,6.08534639221298,2,10,3,70,50,0.14285714285714285,100,True,True,107
263,49.60546240389362,6.08538504448294,2,10,13,70,40,0.14285714285714285,100,True,True,107
263,49.60585732297064,6.085216861720204,2,10,23,70,30,0.14285714285714285,100,True,True,107
263,49.606326619736265,6.085174431426157,2,10,33,70,20,0.14285714285714285,100,True,True,107
263,49.606975695624385,6.085639389283391,2,10,43,70,10,0.14285714285714285,100,True,True,107
264,49.62102578204113,6.142497073280875,1,9,51,50,50,0.4,100,True,True,159
264,49.621603695526424,6.142791655774218,1,10,1,50,40,0.4,100,True,True,159
264,49.622263414186094,6.142759661309647,1,10,11,50,30,0.4,100,True,True,159
264,49.622856771413026,6.14258106434025,1,10,21,50,20,0.4,100,True,True,159
264,49.623389559808565,6.142679775128,1,10,31,50,10,0.4,100,True,True,159
265,49.61880333372108,6.161483149795095,2,14,14,40,40,2.25,100,True,False,146
265,49.61924857972996,6.161504352345333,2,14,24,40,30,2.25,100,True,False,146
265,49.619657850643954,6.161656451570375,2,14,34,40,20,2.25,100,True,False,161
265,49.61994875030198,6.161786580287171,2,14,44,40,10,2.25,100,True,False,161
