Session Key,Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Label,Fwd IAT Min,Fwd IAT Max,Fwd IAT Sum,Fwd IAT Ave,Fwd IAT Std,Bwd IAT Min,Bwd IAT Max,Bwd IAT Sum,Bwd IAT Ave,Bwd IAT Std,Flow IAT Min,Flow IAT Max,Flow IAT Ave,Flow IAT Std,Fwd Flag Ack Num,Bwd Flag Ack Num,F/Bwd Flag Ack Ratio,Fwd Flag Ack Speed,Bwd Flag Ack Speed,Fwd Flag Cwr Num,Bwd Flag Cwr Num,F/Bwd Flag Cwr Ratio,Fwd Flag Cwr Speed,Bwd Flag Cwr Speed,Fwd Flag Ecn Num,Bwd Flag Ecn Num,F/Bwd Flag Ecn Ratio,Fwd Flag Ecn Speed,Bwd Flag Ecn Speed,Fwd Flag Fin Num,Bwd Flag Fin Num,F/Bwd Flag Fin Ratio,Fwd Flag Fin Speed,Bwd Flag Fin Speed,Fwd Flag Ns Num,Bwd Flag Ns Num,F/Bwd Flag Ns Ratio,Fwd Flag Ns Speed,Bwd Flag Ns Speed,Fwd Flag Push Num,Bwd Flag Push Num,F/Bwd Flag Push Ratio,Fwd Flag Push Speed,Bwd Flag Push Speed,Fwd Flag Res Num,Bwd Flag Res Num,F/Bwd Flag Res Ratio,Fwd Flag Res Speed,Bwd Flag Res Speed,Fwd Flag Reset Num,Bwd Flag Reset Num,F/Bwd Flag Reset Ratio,Fwd Flag Reset Speed,Bwd Flag Reset Speed,Fwd Flag Syn Num,Bwd Flag Syn Num,F/Bwd Flag Syn Ratio,Fwd Flag Syn Speed,Bwd Flag Syn Speed,Fwd Flag Urg Num,Bwd Flag Urg Num,F/Bwd Flag Urg Ratio,Fwd Flag Urg Speed,Bwd Flag Urg Speed,Fwd Pkt Len Min,Fwd Pkt Len Max,Fwd Pkt Len Sum,Fwd Pkt Len Ave,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Max,Bwd Pkt Len Sum,Bwd Pkt Len Ave,Bwd Pkt Len Std,Flow Pkt Len Min,Flow Pkt Len Max,Flow Pkt Len Ave,Flow Pkt Len Std,Fwd Pkt Num,Bwd Pkt Num,F/Bwd Pkt Ratio,Fwd Pkt Speed,Bwd Pkt Speed,Fwd Byte Num,Bwd Byte Num,F/Bwd Byte Ratio,Fwd Byte Speed,Bwd Byte Speed,Type
ICMPv6 fe80::20a:a:a:a 0 ff02::1a 0 155 1,ICMPv6,fe80::20a:a:a:a,0,ff02::1a,0,50:02.8,50:02.8,1.62215E+15,0,"{'0x0000ffff', '00:0a:00:0a:00:0a:00:0a'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Malicious
UDP ::201:1:1:1 5555 ::20b:b:b:b 6666,UDP,::201:1:1:1,5555,::20b:b:b:b,6666,50:03.6,50:07.7,1.62215E+15,4100000,"{'00:0b:00:0b:00:0b:00:0b', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.04700017,4.052999973,4.100000143,2.050000072,2.832669627,0.04700017,4.052999973,2.050000072,2.832669627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,202,67.33333333,0.577350269,67,68,67.33333333,0.577350269,0,3,0,0,0.731707317,0,202,0,0,49.26829268,Normal
UDP ::201:1:1:1 5555 ::208:8:8:8 6666,UDP,::201:1:1:1,5555,::208:8:8:8,6666,50:04.3,50:08.7,1.62215E+15,4438000,"{'00:08:00:08:00:08:00:08', '00:01:00:01:00:01:00:01', '00:09:00:09:00:09:00:09'}",,0,0,0,0,0,0.013000011,4.381000042,4.437999964,1.109499991,2.181005536,0.013000011,4.381000042,1.109499991,2.181005536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,382,76.4,0.547722558,76,77,76.4,0.547722558,0,5,0,0,1.126633619,0,382,0,0,86.07480847,Normal
UDP ::201:1:1:1 5555 ::209:9:9:9 6666,UDP,::201:1:1:1,5555,::209:9:9:9,6666,50:04.6,50:04.6,1.62215E+15,0,"{'00:01:00:01:00:01:00:01', '00:09:00:09:00:09:00:09'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
UDP ::201:1:1:1 5555 ::20c:c:c:c 6666,UDP,::201:1:1:1,5555,::20c:c:c:c,6666,50:04.8,50:09.8,1.62215E+15,4912328,"{'00:0c:00:0c:00:0c:00:0c', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.019000053,4.812999964,4.912328005,1.637442668,2.750284237,0.019000053,4.812999964,1.637442668,2.750284237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,272,68,0,68,68,68,0,0,4,0,0,0.814277874,0,272,0,0,55.37089543,Normal
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 129 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,50:06.1,50:11.1,1.62215E+15,4983672,"{'00:01:00:01:00:01:00:01', '00:03:00:03:00:03:00:03'}",,0.006335974,0.203319788,4.983672142,0.03691609,0.028648834,0,0,0,0,0,0.006335974,0.203319788,0.03691609,0.028648834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,9792,72,0,0,0,0,0,0,72,72,72,0,136,0,0,27.28911534,0,9792,0,0,1964.816304,0,Malicious
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 128 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,50:06.2,50:11.2,1.62215E+15,4987664,"{'00:01:00:01:00:01:00:01', '00:03:00:03:00:03:00:03'}",,0,0,0,0,0,0.007335901,0.269999981,4.987664223,0.039584637,0.036024624,0.007335901,0.269999981,0.039584637,0.036024624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,9144,72,0,72,72,72,0,0,127,0,0,25.46282187,0,9144,0,0,1833.323175,Malicious
UDP ::201:1:1:1 5555 ::204:4:4:4 6666,UDP,::201:1:1:1,5555,::204:4:4:4,6666,50:06.2,50:10.8,1.62215E+15,4570000,"{'00:04:00:04:00:04:00:04', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.042000055,4.478999853,4.569999933,1.523333311,2.559684703,0.042000055,4.478999853,1.523333311,2.559684703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,272,68,0,68,68,68,0,0,4,0,0,0.875273523,0,272,0,0,59.51859956,Normal
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,50:06.9,50:11.9,1.62215E+15,4998544,set(),,0.003207922,0.046335936,4.998543978,0.018176524,0.010416434,0,0,0,0,0,0.003207922,0.046335936,0.018176524,0.010416434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1380,5,0,0,0,0,0,0,5,5,5,0,276,0,0,55.21607892,0,1380,0,0,276.0803946,0,Malicious
UDP ::201:1:1:1 5555 ::205:5:5:5 6666,UDP,::201:1:1:1,5555,::205:5:5:5,6666,50:07.0,50:11.9,1.62215E+15,4891000,"{'00:01:00:01:00:01:00:01', '00:05:00:05:00:05:00:05'}",,0,0,0,0,0,0.075327873,4.815672159,4.891000032,2.445500016,3.35192959,0.075327873,4.815672159,2.445500016,3.35192959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,204,68,0,68,68,68,0,0,3,0,0,0.613371499,0,204,0,0,41.70926191,Normal
UDP ::201:1:1:1 5555 ::206:6:6:6 6666,UDP,::201:1:1:1,5555,::206:6:6:6,6666,50:07.0,50:07.0,1.62215E+15,0,"{'00:01:00:01:00:01:00:01', '00:06:00:06:00:06:00:06'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,0,67,67,67,0,0,1,0,0,0,0,67,0,0,0,Normal
UDP ::201:1:1:1 5555 ::207:7:7:7 6666,UDP,::201:1:1:1,5555,::207:7:7:7,6666,50:08.1,50:12.7,1.62215E+15,4539000,"{'00:01:00:01:00:01:00:01', '00:07:00:07:00:07:00:07'}",,0,0,0,0,0,4.539000034,4.539000034,4.539000034,4.539000034,0,4.539000034,4.539000034,4.539000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.440625688,0,136,0,0,29.96254682,Normal
UDP ::201:1:1:1 5555 ::20a:a:a:a 6666,UDP,::201:1:1:1,5555,::20a:a:a:a,6666,50:08.3,50:13.1,1.62215E+15,4834000,"{'00:01:00:01:00:01:00:01', '00:0a:00:0a:00:0a:00:0a'}",,0,0,0,0,0,4.833999872,4.833999872,4.833999872,4.833999872,0,4.833999872,4.833999872,4.833999872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,135,67.5,0.707106781,67,68,67.5,0.707106781,0,2,0,0,0.413736036,0,135,0,0,27.92718246,Normal
ICMPv6 fe80::208:8:8:8 0 ff02::1a 0 155 1,ICMPv6,fe80::208:8:8:8,0,ff02::1a,0,50:08.6,50:08.6,1.62215E+15,0,"{'0x0000ffff', '00:08:00:08:00:08:00:08'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Malicious
UDP ::201:1:1:1 5555 ::202:2:2:2 6666,UDP,::201:1:1:1,5555,::202:2:2:2,6666,50:08.8,50:13.3,1.62215E+15,4590000,"{'00:01:00:01:00:01:00:01', '00:02:00:02:00:02:00:02'}",,0,0,0,0,0,4.590000153,4.590000153,4.590000153,4.590000153,0,4.590000153,4.590000153,4.590000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.435729847,0,136,0,0,29.62962963,Normal
UDP ::201:1:1:1 5555 ::209:9:9:9 6666,UDP,::201:1:1:1,5555,::209:9:9:9,6666,50:09.7,50:09.7,1.62215E+15,0,"{'00:01:00:01:00:01:00:01', '00:09:00:09:00:09:00:09'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 129 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,50:11.2,50:16.2,1.62215E+15,4985000,"{'00:01:00:01:00:01:00:01', '00:03:00:03:00:03:00:03'}",,0.005999804,0.207999945,4.984999895,0.033013244,0.027203031,0,0,0,0,0,0.005999804,0.207999945,0.033013244,0.027203031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,10944,72,0,0,0,0,0,0,72,72,72,0,152,0,0,30.49147442,0,10944,0,0,2195.386158,0,Malicious
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 128 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,50:11.2,50:16.2,1.62215E+15,4982664,"{'00:01:00:01:00:01:00:01', '00:03:00:03:00:03:00:03'}",,0,0,0,0,0,0.007335901,0.376999855,4.982664108,0.045296946,0.056572114,0.007335901,0.376999855,0.045296946,0.056572114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,7992,72,0,72,72,72,0,0,111,0,0,22.27723965,0,7992,0,0,1603.961254,Malicious
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,50:11.9,50:16.9,1.62215E+15,4996968,set(),,0.003207922,0.063127995,4.996968031,0.01791028,0.010881795,0,0,0,0,0,0.003207922,0.063127995,0.01791028,0.010881795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1400,5,0,0,0,0,0,0,5,5,5,0,280,0,0,56.033979,0,1400,0,0,280.169895,0,Malicious
UDP ::201:1:1:1 5555 ::206:6:6:6 6666,UDP,::201:1:1:1,5555,::206:6:6:6,6666,50:12.6,50:16.9,1.62215E+15,4295000,"{'00:01:00:01:00:01:00:01', '00:06:00:06:00:06:00:06'}",,0,0,0,0,0,0.034999847,4.25999999,4.294999838,2.147499919,2.987526252,0.034999847,4.25999999,2.147499919,2.987526252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,203,67.66666667,0.577350269,67,68,67.66666667,0.577350269,0,3,0,0,0.698486612,0,203,0,0,47.26426077,Normal
UDP ::201:1:1:1 5555 ::20b:b:b:b 6666,UDP,::201:1:1:1,5555,::20b:b:b:b,6666,50:12.7,50:16.9,1.62215E+15,4202664,"{'00:0b:00:0b:00:0b:00:0b', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,4.202664137,4.202664137,4.202664137,4.202664137,0,4.202664137,4.202664137,4.202664137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.475888627,0,136,0,0,32.36042662,Normal
ICMPv6 fe80::202:2:2:2 0 fe80::20b:b:b:b 0 155 1,ICMPv6,fe80::202:2:2:2,0,fe80::20b:b:b:b,0,50:13.9,50:13.9,1.62215E+15,0,"{'00:0b:00:0b:00:0b:00:0b', '00:02:00:02:00:02:00:02'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102,0,102,102,102,0,0,1,0,0,0,0,102,0,0,0,Malicious
UDP ::201:1:1:1 5555 ::20c:c:c:c 6666,UDP,::201:1:1:1,5555,::20c:c:c:c,6666,50:14.3,50:18.5,1.62215E+15,4183000,"{'00:0c:00:0c:00:0c:00:0c', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.032999992,4.150000095,4.183000088,2.091500044,2.911158691,0.032999992,4.150000095,2.091500044,2.911158691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,201,67,0,67,67,67,0,0,3,0,0,0.717188621,0,201,0,0,48.05163758,Normal
UDP ::201:1:1:1 5555 ::208:8:8:8 6666,UDP,::201:1:1:1,5555,::208:8:8:8,6666,50:14.6,50:14.7,1.62215E+15,26000,"{'00:08:00:08:00:08:00:08', '00:01:00:01:00:01:00:01', '00:09:00:09:00:09:00:09'}",,0,0,0,0,0,0.026000023,0.026000023,0.026000023,0.026000023,0,0.026000023,0.026000023,0.026000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0,76.92307692,0,153,0,0,5884.615385,Normal
UDP ::201:1:1:1 5555 ::209:9:9:9 6666,UDP,::201:1:1:1,5555,::209:9:9:9,6666,50:15.7,50:20.5,1.62215E+15,4878000,"{'00:01:00:01:00:01:00:01', '00:09:00:09:00:09:00:09'}",,0,0,0,0,0,4.878000021,4.878000021,4.878000021,4.878000021,0,4.878000021,4.878000021,4.878000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,135,67.5,0.707106781,67,68,67.5,0.707106781,0,2,0,0,0.4100041,0,135,0,0,27.67527675,Normal
UDP ::201:1:1:1 5555 ::204:4:4:4 6666,UDP,::201:1:1:1,5555,::204:4:4:4,6666,50:15.9,50:20.9,1.62215E+15,4951000,"{'00:04:00:04:00:04:00:04', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,4.950999975,4.950999975,4.950999975,4.950999975,0,4.950999975,4.950999975,4.950999975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,135,67.5,0.707106781,67,68,67.5,0.707106781,0,2,0,0,0.403958796,0,135,0,0,27.26721874,Normal
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 129 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,50:16.2,50:21.0,1.62215E+15,4812000,"{'00:01:00:01:00:01:00:01', '00:03:00:03:00:03:00:03'}",,0.00433588,0.235663891,4.812000036,0.032734694,0.031014141,0,0,0,0,0,0.00433588,0.235663891,0.032734694,0.031014141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,10656,72,0,0,0,0,0,0,72,72,72,0,148,0,0,30.75644223,0,10656,0,0,2214.46384,0,Malicious
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 128 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,50:16.3,50:21.2,1.62215E+15,4988024,"{'00:01:00:01:00:01:00:01', '00:03:00:03:00:03:00:03'}",,0,0,0,0,0,0.007335901,0.233999968,4.988023996,0.03750394,0.031902203,0.007335901,0.233999968,0.03750394,0.031902203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,9648,72,0,72,72,72,0,0,134,0,0,26.86434548,0,9648,0,0,1934.232875,Malicious
UDP ::201:1:1:1 5555 ::205:5:5:5 6666,UDP,::201:1:1:1,5555,::205:5:5:5,6666,50:16.3,50:16.3,1.62215E+15,0,"{'00:01:00:01:00:01:00:01', '00:05:00:05:00:05:00:05'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,50:16.9,50:21.9,1.62215E+15,4991824,set(),,0.003207922,0.048336029,4.991823912,0.017213186,0.00938251,0,0,0,0,0,0.003207922,0.048336029,0.017213186,0.00938251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1455,5,0,0,0,0,0,0,5,5,5,0,291,0,0,58.29532451,0,1455,0,0,291.4766226,0,Malicious
UDP ::201:1:1:1 5555 ::207:7:7:7 6666,UDP,::201:1:1:1,5555,::207:7:7:7,6666,50:17.2,50:17.2,1.62215E+15,0,"{'00:01:00:01:00:01:00:01', '00:07:00:07:00:07:00:07'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
ICMPv6 fe80::20c:c:c:c 0 ff02::1a 0 155 1,ICMPv6,fe80::20c:c:c:c,0,ff02::1a,0,50:18.2,50:18.2,1.62215E+15,0,"{'0x0000ffff', '00:0c:00:0c:00:0c:00:0c'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Malicious
UDP ::201:1:1:1 5555 ::202:2:2:2 6666,UDP,::201:1:1:1,5555,::202:2:2:2,6666,50:18.4,50:18.4,1.62215E+15,0,"{'00:01:00:01:00:01:00:01', '00:02:00:02:00:02:00:02'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
UDP ::201:1:1:1 5555 ::20a:a:a:a 6666,UDP,::201:1:1:1,5555,::20a:a:a:a,6666,50:18.4,50:18.4,1.62215E+15,0,"{'00:01:00:01:00:01:00:01', '00:0a:00:0a:00:0a:00:0a'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,0,67,67,67,0,0,1,0,0,0,0,67,0,0,0,Normal
UDP ::201:1:1:1 5555 ::208:8:8:8 6666,UDP,::201:1:1:1,5555,::208:8:8:8,6666,50:19.8,50:19.9,1.62215E+15,39000,"{'00:08:00:08:00:08:00:08', '00:01:00:01:00:01:00:01', '00:09:00:09:00:09:00:09'}",,0,0,0,0,0,0.039000034,0.039000034,0.039000034,0.039000034,0,0.039000034,0.039000034,0.039000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0,51.28205128,0,153,0,0,3923.076923,Normal
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 128 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,50:21.3,50:26.1,1.62215E+15,4813640,"{'00:01:00:01:00:01:00:01', '00:03:00:03:00:03:00:03'}",,0,0,0,0,0,0.007335901,0.181999922,4.813640118,0.036745344,0.026297155,0.007335901,0.181999922,0.036745344,0.026297155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,9504,72,0,72,72,72,0,0,132,0,0,27.4220756,0,9504,0,0,1974.389443,Malicious
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 129 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,50:21.3,50:26.3,1.62215E+15,4962000,"{'00:01:00:01:00:01:00:01', '00:03:00:03:00:03:00:03'}",,0.003335953,0.549999952,4.961999893,0.03730827,0.05148344,0,0,0,0,0,0.003335953,0.549999952,0.03730827,0.05148344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,9648,72,0,0,0,0,0,0,72,72,72,0,134,0,0,27.00523982,0,9648,0,0,1944.377267,0,Malicious
UDP ::201:1:1:1 5555 ::20b:b:b:b 6666,UDP,::201:1:1:1,5555,::20b:b:b:b,6666,50:21.6,50:21.7,1.62215E+15,72992,"{'00:0b:00:0b:00:0b:00:0b', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.072992086,0.072992086,0.072992086,0.072992086,0,0.072992086,0.072992086,0.072992086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,27.40026304,0,136,0,0,1863.217887,Normal
