Session Key,Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Label,Fwd IAT Min,Fwd IAT Max,Fwd IAT Sum,Fwd IAT Ave,Fwd IAT Std,Bwd IAT Min,Bwd IAT Max,Bwd IAT Sum,Bwd IAT Ave,Bwd IAT Std,Flow IAT Min,Flow IAT Max,Flow IAT Ave,Flow IAT Std,Fwd Flag Ack Num,Bwd Flag Ack Num,F/Bwd Flag Ack Ratio,Fwd Flag Ack Speed,Bwd Flag Ack Speed,Fwd Flag Cwr Num,Bwd Flag Cwr Num,F/Bwd Flag Cwr Ratio,Fwd Flag Cwr Speed,Bwd Flag Cwr Speed,Fwd Flag Ecn Num,Bwd Flag Ecn Num,F/Bwd Flag Ecn Ratio,Fwd Flag Ecn Speed,Bwd Flag Ecn Speed,Fwd Flag Fin Num,Bwd Flag Fin Num,F/Bwd Flag Fin Ratio,Fwd Flag Fin Speed,Bwd Flag Fin Speed,Fwd Flag Ns Num,Bwd Flag Ns Num,F/Bwd Flag Ns Ratio,Fwd Flag Ns Speed,Bwd Flag Ns Speed,Fwd Flag Push Num,Bwd Flag Push Num,F/Bwd Flag Push Ratio,Fwd Flag Push Speed,Bwd Flag Push Speed,Fwd Flag Res Num,Bwd Flag Res Num,F/Bwd Flag Res Ratio,Fwd Flag Res Speed,Bwd Flag Res Speed,Fwd Flag Reset Num,Bwd Flag Reset Num,F/Bwd Flag Reset Ratio,Fwd Flag Reset Speed,Bwd Flag Reset Speed,Fwd Flag Syn Num,Bwd Flag Syn Num,F/Bwd Flag Syn Ratio,Fwd Flag Syn Speed,Bwd Flag Syn Speed,Fwd Flag Urg Num,Bwd Flag Urg Num,F/Bwd Flag Urg Ratio,Fwd Flag Urg Speed,Bwd Flag Urg Speed,Fwd Pkt Len Min,Fwd Pkt Len Max,Fwd Pkt Len Sum,Fwd Pkt Len Ave,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Max,Bwd Pkt Len Sum,Bwd Pkt Len Ave,Bwd Pkt Len Std,Flow Pkt Len Min,Flow Pkt Len Max,Flow Pkt Len Ave,Flow Pkt Len Std,Fwd Pkt Num,Bwd Pkt Num,F/Bwd Pkt Ratio,Fwd Pkt Speed,Bwd Pkt Speed,Fwd Byte Num,Bwd Byte Num,F/Bwd Byte Ratio,Fwd Byte Speed,Bwd Byte Speed,Type
UDP ::212:7401:1:101 5555 ::212:7404:4:404 6666,UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,48:18.6,48:18.6,1.62212E+15,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
UDP ::212:7401:1:101 5555 ::212:7406:6:606 6666,UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,48:19.7,48:23.9,1.62212E+15,4175766,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,0.011703968,4.114527941,4.175765991,1.391921997,2.35792178,0.011703968,4.114527941,1.391921997,2.35792178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,306,76.5,0.577350269,76,77,76.5,0.577350269,0,4,0,0,0.957908082,0,306,0,0,73.27996827,Normal
ICMPv6 fe80::212:7402:2:202 0 fe80::212:740a:a:a0a 0 155 1,ICMPv6,fe80::212:7402:2:202,0,fe80::212:740a:a:a0a,0,48:20.5,48:20.5,1.62212E+15,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:02:00:02:02:02'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102,0,0,0,0,0,0,102,102,102,0,1,0,0,0,0,102,0,0,0,0,Normal
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,48:20.5,48:24.1,1.62212E+15,3579562,set(),,0.011735916,0.710270882,3.579561949,0.210562468,0.242468887,0,0,0,0,0,0.011735916,0.710270882,0.210562468,0.242468887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,90,5,0,0,0,0,0,0,5,5,5,0,18,0,0,5.028548186,0,90,0,0,25.14274093,0,Normal
UDP ::212:7401:1:101 5555 ::212:7408:8:808 6666,UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,48:21.2,48:25.9,1.62212E+15,4617187,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",,0,0,0,0,0,4.617187023,4.617187023,4.617187023,4.617187023,0,4.617187023,4.617187023,4.617187023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.433164176,0,136,0,0,29.45516393,Normal
UDP ::212:7401:1:101 5555 ::212:7409:9:909 6666,UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,48:22.2,48:22.2,1.62212E+15,13585,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,0.013584852,0.013584852,0.013584852,0.013584852,0,0.013584852,0.013584852,0.013584852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0,147.2211999,0,153,0,0,11262.42179,Normal
UDP ::212:7401:1:101 5555 ::212:7403:3:303 6666,UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,48:22.3,48:26.5,1.62212E+15,4189910,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,0.025846958,4.127842903,4.189909935,1.396636645,2.365299689,0.025846958,4.127842903,1.396636645,2.365299689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,306,76.5,0.577350269,76,77,76.5,0.577350269,0,4,0,0,0.954674444,0,306,0,0,73.03259497,Normal
ICMPv6 fe80::212:7406:6:606 0 fe80::212:740b:b:b0b 0 155 1,ICMPv6,fe80::212:7406:6:606,0,fe80::212:740b:b:b0b,0,48:23.2,48:23.2,1.62212E+15,0,"{'00:12:74:06:00:06:06:06', '00:12:74:0b:00:0b:0b:0b'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102,0,0,0,0,0,0,102,102,102,0,1,0,0,0,0,102,0,0,0,0,Normal
UDP ::212:7401:1:101 5555 ::212:740b:b:b0b 6666,UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,48:23.4,48:28.4,1.62212E+15,4932675,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,0.042047024,4.827775002,4.932674885,1.644224962,2.757054835,0.042047024,4.827775002,1.644224962,2.757054835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,304,76,0.816496581,75,77,76,0.816496581,0,4,0,0,0.810919025,0,304,0,0,61.62984587,Normal
UDP ::212:7401:1:101 5555 ::212:7404:4:404 6666,UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,48:24.1,48:24.1,1.62212E+15,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,0,67,67,67,0,0,1,0,0,0,0,67,0,0,0,Normal
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,48:25.9,48:30.8,1.62212E+15,4946189,set(),,0.008421898,1.309808969,4.946188927,0.260325733,0.356658077,0,0,0,0,0,0.008421898,1.309808969,0.260325733,0.356658077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,5,0,0,0,0,0,0,5,5,5,0,20,0,0,4.04351714,0,100,0,0,20.2175857,0,Normal
UDP ::212:7401:1:101 5555 ::212:7407:7:707 6666,UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,48:26.6,48:30.8,1.62212E+15,4203125,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,4.203125,4.203125,4.203125,4.203125,0,4.203125,4.203125,4.203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.475836431,0,136,0,0,32.35687732,Normal
UDP ::212:7401:1:101 5555 ::212:7409:9:909 6666,UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,48:27.4,48:27.4,1.62212E+15,44837,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,0.044836998,0.044836998,0.044836998,0.044836998,0,0.044836998,0.044836998,0.044836998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0,44.60601735,0,153,0,0,3412.360327,Normal
UDP ::212:7401:1:101 5555 ::212:7402:2:202 6666,UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,48:27.7,48:27.7,1.62212E+15,47580,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",,0,0,0,0,0,0.047580004,0.047580004,0.047580004,0.047580004,0,0.047580004,0.047580004,0.047580004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,76,151,75.5,0.707106781,75,76,75.5,0.707106781,0,2,0,0,42.03446826,0,151,0,0,3173.602354,Normal
UDP ::212:7401:1:101 5555 ::212:7405:5:505 6666,UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,48:27.9,48:32.8,1.62212E+15,4920155,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0.037339211,4.829861879,4.920155048,1.640051683,2.762467696,0.037339211,4.829861879,1.640051683,2.762467696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,304,76,0.816496581,75,77,76,0.816496581,0,4,0,0,0.812982518,0,304,0,0,61.78667135,Normal
UDP ::212:7401:1:101 5555 ::212:740a:a:a0a 6666,UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,48:28.3,48:33.2,1.62212E+15,4843766,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,4.843765974,4.843765974,4.843765974,4.843765974,0,4.843765974,4.843765974,4.843765974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,135,67.5,0.707106781,67,68,67.5,0.707106781,0,2,0,0,0.412901862,0,135,0,0,27.87087568,Normal
UDP ::212:7401:1:101 5555 ::212:7406:6:606 6666,UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,48:29.7,48:29.7,1.62212E+15,57348,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,0.057348013,0.057348013,0.057348013,0.057348013,0,0.057348013,0.057348013,0.057348013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0,34.87479947,0,153,0,0,2667.922159,Normal
UDP ::212:7401:1:101 5555 ::212:7404:4:404 6666,UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,48:29.7,48:29.7,1.62212E+15,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
UDP ::212:7401:1:101 5555 ::212:7408:8:808 6666,UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,48:30.0,48:34.0,1.62212E+15,4000000,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",,0,0,0,0,0,4,4,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.5,0,136,0,0,34,Normal
UDP ::212:7401:1:101 5555 ::212:7403:3:303 6666,UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,48:30.7,48:35.6,1.62212E+15,4895654,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,0.025850058,4.841339827,4.895653963,1.631884654,2.779470019,0.025850058,4.841339827,1.631884654,2.779470019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,304,76,0.816496581,75,77,76,0.816496581,0,4,0,0,0.817051205,0,304,0,0,62.09589158,Normal
ICMPv6 fe80::212:7405:5:505 0 fe80::212:740a:a:a0a 0 155 1,ICMPv6,fe80::212:7405:5:505,0,fe80::212:740a:a:a0a,0,48:32.3,48:32.3,1.62212E+15,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102,0,0,0,0,0,0,102,102,102,0,1,0,0,0,0,102,0,0,0,0,Normal
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,48:32.3,48:36.9,1.62212E+15,4625092,set(),,0.006245852,0.967276096,4.62509203,0.256949557,0.30181347,0,0,0,0,0,0.006245852,0.967276096,0.256949557,0.30181347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,95,5,0,0,0,0,0,0,5,5,5,0,19,0,0,4.108026392,0,95,0,0,20.54013196,0,Normal
UDP ::212:7401:1:101 5555 ::212:7409:9:909 6666,UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,48:33.2,48:38.1,1.62212E+15,4896415,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,0.013600111,4.842839003,4.896414995,1.632138332,2.780579619,0.013600111,4.842839003,1.632138332,2.780579619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,304,76,0.816496581,75,77,76,0.816496581,0,4,0,0,0.816924219,0,304,0,0,62.08624065,Normal
UDP ::212:7401:1:101 5555 ::212:7402:2:202 6666,UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,48:33.3,48:33.3,1.62212E+15,47570,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",,0,0,0,0,0,0.04756999,0.04756999,0.04756999,0.04756999,0,0.04756999,0.04756999,0.04756999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0,42.0433046,0,153,0,0,3216.312802,Normal
UDP ::212:7401:1:101 5555 ::212:740b:b:b0b 6666,UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,48:33.6,48:37.9,1.62212E+15,4344106,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,0.047230005,4.241832018,4.344105959,1.44803532,2.419502068,0.047230005,4.241832018,1.44803532,2.419502068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,306,76.5,0.577350269,76,77,76.5,0.577350269,0,4,0,0,0.920787844,0,306,0,0,70.4402701,Normal
UDP ::212:7401:1:101 5555 ::212:7406:6:606 6666,UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,48:35.0,48:35.0,1.62212E+15,49534,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,0.049534082,0.049534082,0.049534082,0.049534082,0,0.049534082,0.049534082,0.049534082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0,40.37630718,0,153,0,0,3088.787499,Normal
UDP ::212:7401:1:101 5555 ::212:7404:4:404 6666,UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,48:35.1,48:39.1,1.62212E+15,4062499,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",,0,0,0,0,0,4.062499046,4.062499046,4.062499046,4.062499046,0,4.062499046,4.062499046,4.062499046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,134,67,0,67,67,67,0,0,2,0,0,0.492307813,0,134,0,0,32.9846235,Normal
UDP ::212:7401:1:101 5555 ::212:7407:7:707 6666,UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,48:36.5,48:40.8,1.62212E+15,4250016,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,4.250015974,4.250015974,4.250015974,4.250015974,0,4.250015974,4.250015974,4.250015974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,135,67.5,0.707106781,67,68,67.5,0.707106781,0,2,0,0,0.470586464,0,135,0,0,31.7645863,Normal
UDP ::212:7401:1:101 5555 ::212:7405:5:505 6666,UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,48:36.9,48:41.2,1.62212E+15,4321147,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0.011488914,4.264516115,4.321146965,1.440382322,2.44582949,0.011488914,4.264516115,1.440382322,2.44582949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,306,76.5,0.577350269,76,77,76.5,0.577350269,0,4,0,0,0.925680149,0,306,0,0,70.81453142,Normal
UDP ::212:7401:1:101 5555 ::212:740a:a:a0a 6666,UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,48:37.7,48:37.7,1.62212E+15,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,48:37.7,48:42.3,1.62212E+15,4658130,set(),,0.033942938,1.070802212,4.65812993,0.274007643,0.317474328,0,0,0,0,0,0.033942938,1.070802212,0.274007643,0.317474328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,90,5,0,0,0,0,0,0,5,5,5,0,18,0,0,3.864211604,0,90,0,0,19.32105802,0,Normal
UDP ::212:7401:1:101 5555 ::212:7402:2:202 6666,UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,48:38.4,48:38.5,1.62212E+15,47569,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",,0,0,0,0,0,0.047569036,0.047569036,0.047569036,0.047569036,0,0.047569036,0.047569036,0.047569036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0,42.04418844,0,153,0,0,3216.380416,Normal
UDP ::212:7401:1:101 5555 ::212:7408:8:808 6666,UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,48:38.8,48:43.7,1.62212E+15,4820313,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",,0,0,0,0,0,4.820312977,4.820312977,4.820312977,4.820312977,0,4.820312977,4.820312977,4.820312977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.414910816,0,136,0,0,28.21393549,Normal
UDP ::212:7401:1:101 5555 ::212:7406:6:606 6666,UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,48:40.0,48:44.1,1.62212E+15,4119847,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,0.03391099,4.044215202,4.119847059,1.373282353,2.313098995,0.03391099,4.044215202,1.373282353,2.313098995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,306,76.5,0.577350269,76,77,76.5,0.577350269,0,4,0,0,0.970909842,0,306,0,0,74.27460292,Normal
UDP ::212:7401:1:101 5555 ::212:7403:3:303 6666,UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,48:40.9,48:40.9,1.62212E+15,49280,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,0.049279928,0.049279928,0.049279928,0.049279928,0,0.049279928,0.049279928,0.049279928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0,40.58441558,0,153,0,0,3104.707792,Normal
UDP ::212:7401:1:101 5555 ::212:740b:b:b0b 6666,UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,48:42.3,48:42.3,1.62212E+15,39417,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",,0,0,0,0,0,0.039417028,0.039417028,0.039417028,0.039417028,0,0.039417028,0.039417028,0.039417028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,153,76.5,0.707106781,76,77,76.5,0.707106781,0,2,0,0,50.73952863,0,153,0,0,3881.57394,Normal
UDP ::212:7401:1:101 5555 ::212:740a:a:a0a 6666,UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,48:42.8,48:42.8,1.62212E+15,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
