Session Key,Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Label,Fwd IAT Min,Fwd IAT Max,Fwd IAT Sum,Fwd IAT Ave,Fwd IAT Std,Bwd IAT Min,Bwd IAT Max,Bwd IAT Sum,Bwd IAT Ave,Bwd IAT Std,Flow IAT Min,Flow IAT Max,Flow IAT Ave,Flow IAT Std,Fwd Flag Ack Num,Bwd Flag Ack Num,F/Bwd Flag Ack Ratio,Fwd Flag Ack Speed,Bwd Flag Ack Speed,Fwd Flag Cwr Num,Bwd Flag Cwr Num,F/Bwd Flag Cwr Ratio,Fwd Flag Cwr Speed,Bwd Flag Cwr Speed,Fwd Flag Ecn Num,Bwd Flag Ecn Num,F/Bwd Flag Ecn Ratio,Fwd Flag Ecn Speed,Bwd Flag Ecn Speed,Fwd Flag Fin Num,Bwd Flag Fin Num,F/Bwd Flag Fin Ratio,Fwd Flag Fin Speed,Bwd Flag Fin Speed,Fwd Flag Ns Num,Bwd Flag Ns Num,F/Bwd Flag Ns Ratio,Fwd Flag Ns Speed,Bwd Flag Ns Speed,Fwd Flag Push Num,Bwd Flag Push Num,F/Bwd Flag Push Ratio,Fwd Flag Push Speed,Bwd Flag Push Speed,Fwd Flag Res Num,Bwd Flag Res Num,F/Bwd Flag Res Ratio,Fwd Flag Res Speed,Bwd Flag Res Speed,Fwd Flag Reset Num,Bwd Flag Reset Num,F/Bwd Flag Reset Ratio,Fwd Flag Reset Speed,Bwd Flag Reset Speed,Fwd Flag Syn Num,Bwd Flag Syn Num,F/Bwd Flag Syn Ratio,Fwd Flag Syn Speed,Bwd Flag Syn Speed,Fwd Flag Urg Num,Bwd Flag Urg Num,F/Bwd Flag Urg Ratio,Fwd Flag Urg Speed,Bwd Flag Urg Speed,Fwd Pkt Len Min,Fwd Pkt Len Max,Fwd Pkt Len Sum,Fwd Pkt Len Ave,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Max,Bwd Pkt Len Sum,Bwd Pkt Len Ave,Bwd Pkt Len Std,Flow Pkt Len Min,Flow Pkt Len Max,Flow Pkt Len Ave,Flow Pkt Len Std,Fwd Pkt Num,Bwd Pkt Num,F/Bwd Pkt Ratio,Fwd Pkt Speed,Bwd Pkt Speed,Fwd Byte Num,Bwd Byte Num,F/Bwd Byte Ratio,Fwd Byte Speed,Bwd Byte Speed
ICMPv6 fe80::209:9:9:9 0 ff02::1a 0 155 1,ICMPv6,fe80::209:9:9:9,0,ff02::1a,0,2021-05-28 13:42:37.594000,2021-05-28 13:42:37.594000,1622202157594000.0,0.0,"{'0x0000ffff', '00:09:00:09:00:09:00:09'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,97.0,97.0,97.0,97.0,0,0,0,0,0,0,97.0,97.0,97.0,0,1.0,0.0,0,0.0,0.0,97.0,0.0,0,0.0,0.0
ICMPv6 fe80::202:2:2:2 0 ff02::1a 0 155 1,ICMPv6,fe80::202:2:2:2,0,ff02::1a,0,2021-05-28 13:42:38.584000,2021-05-28 13:42:38.584000,1622202158584000.0,0.0,"{'0x0000ffff', '00:02:00:02:00:02:00:02'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,97.0,97.0,97.0,97.0,0,0,0,0,0,0,97.0,97.0,97.0,0,1.0,0.0,0,0.0,0.0,97.0,0.0,0,0.0,0.0
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 129 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,2021-05-28 13:42:39.139000,2021-05-28 13:42:44.135000,1622202159139000.0,4996000.0,"{'00:03:00:03:00:03:00:03', '00:01:00:01:00:01:00:01'}",,0.004335880279541016,0.2390000820159912,4.996000051498413,0.03543262447871215,0.032764612527701235,0,0,0,0,0,0.004335880279541016,0.2390000820159912,0.03543262447871215,0.032764612527701235,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,72.0,72.0,10224.0,72.0,0.0,0,0,0,0,0,72.0,72.0,72.0,0.0,142.0,0.0,0,28.42273819055244,0.0,10224.0,0.0,0,2046.4371497197756,0.0
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 128 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,2021-05-28 13:42:39.225336,2021-05-28 13:42:44.218336,1622202159225336.0,4993000.0,"{'00:03:00:03:00:03:00:03', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.0073359012603759766,0.18782401084899902,4.993000030517578,0.039944000244140625,0.031987069921620516,0.0073359012603759766,0.18782401084899902,0.039944000244140625,0.031987069921620516,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,72.0,72.0,9072.0,72.0,0.0,72.0,72.0,72.0,0.0,0.0,126.0,0.0,0.0,25.235329461245744,0.0,9072.0,0.0,0.0,1816.9437212096934
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,2021-05-28 13:42:39.895112,2021-05-28 13:42:44.889576,1622202159895112.0,4994464.0,set(),,0.003208160400390625,0.048336029052734375,4.994463920593262,0.018030555670011775,0.010373775380789436,0,0,0,0,0,0.003208160400390625,0.048336029052734375,0.018030555670011775,0.010373775380789436,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,5.0,1390.0,5.0,0.0,0,0,0,0,0,5.0,5.0,5.0,0.0,278.0,0.0,0,55.66162855513625,0.0,1390.0,0.0,0,278.30814277568123,0.0
UDP ::201:1:1:1 5555 ::20a:a:a:a 6666,UDP,::201:1:1:1,5555,::20a:a:a:a,6666,2021-05-28 13:42:40.626000,2021-05-28 13:42:40.626000,1622202160626000.0,0.0,"{'00:0a:00:0a:00:0a:00:0a', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,68.0,68.0,68.0,68.0,0,68.0,68.0,68.0,0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0
ICMPv6 fe80::20a:a:a:a 0 ff02::1a 0 155 1,ICMPv6,fe80::20a:a:a:a,0,ff02::1a,0,2021-05-28 13:42:40.791000,2021-05-28 13:42:40.791000,1622202160791000.0,0.0,"{'00:0a:00:0a:00:0a:00:0a', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,97.0,97.0,97.0,97.0,0,0,0,0,0,0,97.0,97.0,97.0,0,1.0,0.0,0,0.0,0.0,97.0,0.0,0,0.0,0.0
UDP ::201:1:1:1 5555 ::20b:b:b:b 6666,UDP,::201:1:1:1,5555,::20b:b:b:b,6666,2021-05-28 13:42:41.668000,2021-05-28 13:42:45.768000,1622202161668000.0,4100000.0,"{'00:0b:00:0b:00:0b:00:0b', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.04699993133544922,4.052999973297119,4.099999904632568,2.049999952316284,2.8326697951046906,0.04699993133544922,4.052999973297119,2.049999952316284,2.8326697951046906,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,67.0,68.0,202.0,67.33333333333333,0.5773502691896257,67.0,68.0,67.33333333333333,0.5773502691896257,0.0,3.0,0.0,0.0,0.7317073170731708,0.0,202.0,0.0,0.0,49.268292682926834
UDP ::201:1:1:1 5555 ::208:8:8:8 6666,UDP,::201:1:1:1,5555,::208:8:8:8,6666,2021-05-28 13:42:42.311000,2021-05-28 13:42:46.749000,1622202162311000.0,4438000.0,"{'00:08:00:08:00:08:00:08', '00:09:00:09:00:09:00:09', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.013000011444091797,4.38100004196167,4.437999963760376,1.109499990940094,2.1810055359289597,0.013000011444091797,4.38100004196167,1.109499990940094,2.1810055359289597,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,76.0,77.0,382.0,76.4,0.5477225575051661,76.0,77.0,76.4,0.5477225575051661,0.0,5.0,0.0,0.0,1.1266336187471835,0.0,382.0,0.0,0.0,86.07480847228481
UDP ::201:1:1:1 5555 ::209:9:9:9 6666,UDP,::201:1:1:1,5555,::209:9:9:9,6666,2021-05-28 13:42:42.623000,2021-05-28 13:42:42.623000,1622202162623000.0,0.0,"{'00:09:00:09:00:09:00:09', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,68.0,68.0,68.0,68.0,0,68.0,68.0,68.0,0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0
UDP ::201:1:1:1 5555 ::20c:c:c:c 6666,UDP,::201:1:1:1,5555,::20c:c:c:c,6666,2021-05-28 13:42:42.870672,2021-05-28 13:42:47.783000,1622202162870672.0,4912328.0,"{'00:0c:00:0c:00:0c:00:0c', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.01900005340576172,4.812999963760376,4.912328004837036,1.637442668279012,2.7502842365006557,0.01900005340576172,4.812999963760376,1.637442668279012,2.7502842365006557,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,68.0,68.0,272.0,68.0,0.0,68.0,68.0,68.0,0.0,0.0,4.0,0.0,0.0,0.8142778739530423,0.0,272.0,0.0,0.0,55.370895428806875
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 129 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,2021-05-28 13:42:44.158000,2021-05-28 13:42:49.141672,1622202164158000.0,4983672.0,"{'00:03:00:03:00:03:00:03', '00:01:00:01:00:01:00:01'}",,0.0063359737396240234,0.20332002639770508,4.9836719036102295,0.03691608817489059,0.028648843450317263,0,0,0,0,0,0.0063359737396240234,0.20332002639770508,0.03691608817489059,0.028648843450317263,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,72.0,72.0,9792.0,72.0,0.0,0,0,0,0,0,72.0,72.0,72.0,0.0,136.0,0.0,0,27.289115335038097,0.0,9792.0,0.0,0,1964.816304122743,0.0
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 128 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,2021-05-28 13:42:44.246672,2021-05-28 13:42:49.234336,1622202164246672.0,4987664.0,"{'00:03:00:03:00:03:00:03', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.0073359012603759766,0.26999998092651367,4.987663984298706,0.03958463479602148,0.036024619836959815,0.0073359012603759766,0.26999998092651367,0.03958463479602148,0.036024619836959815,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,72.0,72.0,9144.0,72.0,0.0,72.0,72.0,72.0,0.0,0.0,127.0,0.0,0.0,25.46282187412785,0.0,9144.0,0.0,0.0,1833.3231749372053
UDP ::201:1:1:1 5555 ::204:4:4:4 6666,UDP,::201:1:1:1,5555,::204:4:4:4,6666,2021-05-28 13:42:44.255000,2021-05-28 13:42:48.825000,1622202164255000.0,4570000.0,"{'00:04:00:04:00:04:00:04', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.04200005531311035,4.478999853134155,4.569999933242798,1.5233333110809326,2.55968470338689,0.04200005531311035,4.478999853134155,1.5233333110809326,2.55968470338689,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,68.0,68.0,272.0,68.0,0.0,68.0,68.0,68.0,0.0,0.0,4.0,0.0,0.0,0.87527352297593,0.0,272.0,0.0,0.0,59.518599562363235
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,2021-05-28 13:42:44.899912,2021-05-28 13:42:49.898456,1622202164899912.0,4998544.0,set(),,0.0032079219818115234,0.04633593559265137,4.998543977737427,0.018176523555408823,0.010416430019772965,0,0,0,0,0,0.0032079219818115234,0.04633593559265137,0.018176523555408823,0.010416430019772965,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,5.0,1380.0,5.0,0.0,0,0,0,0,0,5.0,5.0,5.0,0.0,276.0,0.0,0,55.21607892218214,0.0,1380.0,0.0,0,276.08039461091073,0.0
UDP ::201:1:1:1 5555 ::205:5:5:5 6666,UDP,::201:1:1:1,5555,::205:5:5:5,6666,2021-05-28 13:42:45.027000,2021-05-28 13:42:49.918000,1622202165027000.0,4891000.0,"{'00:05:00:05:00:05:00:05', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.07532787322998047,4.815672159194946,4.891000032424927,2.4455000162124634,3.35192958976473,0.07532787322998047,4.815672159194946,2.4455000162124634,3.35192958976473,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,68.0,68.0,204.0,68.0,0.0,68.0,68.0,68.0,0.0,0.0,3.0,0.0,0.0,0.6133714986710285,0.0,204.0,0.0,0.0,41.70926190962993
UDP ::201:1:1:1 5555 ::206:6:6:6 6666,UDP,::201:1:1:1,5555,::206:6:6:6,6666,2021-05-28 13:42:45.043000,2021-05-28 13:42:45.043000,1622202165043000.0,0.0,"{'00:06:00:06:00:06:00:06', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,67.0,67.0,67.0,67.0,0,67.0,67.0,67.0,0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0
UDP ::201:1:1:1 5555 ::207:7:7:7 6666,UDP,::201:1:1:1,5555,::207:7:7:7,6666,2021-05-28 13:42:46.168000,2021-05-28 13:42:50.707000,1622202166168000.0,4539000.0,"{'00:07:00:07:00:07:00:07', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,4.539000034332275,4.539000034332275,4.539000034332275,4.539000034332275,0,4.539000034332275,4.539000034332275,4.539000034332275,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,68.0,68.0,136.0,68.0,0.0,68.0,68.0,68.0,0.0,0.0,2.0,0.0,0.0,0.4406256884776383,0.0,136.0,0.0,0.0,29.962546816479403
UDP ::201:1:1:1 5555 ::20a:a:a:a 6666,UDP,::201:1:1:1,5555,::20a:a:a:a,6666,2021-05-28 13:42:46.338000,2021-05-28 13:42:51.172000,1622202166338000.0,4834000.0,"{'00:0a:00:0a:00:0a:00:0a', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,4.833999872207642,4.833999872207642,4.833999872207642,4.833999872207642,0,4.833999872207642,4.833999872207642,4.833999872207642,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,67.0,68.0,135.0,67.5,0.7071067811865476,67.0,68.0,67.5,0.7071067811865476,0.0,2.0,0.0,0.0,0.4137360364087712,0.0,135.0,0.0,0.0,27.927182457592057
ICMPv6 fe80::208:8:8:8 0 ff02::1a 0 155 1,ICMPv6,fe80::208:8:8:8,0,ff02::1a,0,2021-05-28 13:42:46.629000,2021-05-28 13:42:46.629000,1622202166629000.0,0.0,"{'0x0000ffff', '00:08:00:08:00:08:00:08'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,97.0,97.0,97.0,97.0,0,0,0,0,0,0,97.0,97.0,97.0,0,1.0,0.0,0,0.0,0.0,97.0,0.0,0,0.0,0.0
UDP ::201:1:1:1 5555 ::202:2:2:2 6666,UDP,::201:1:1:1,5555,::202:2:2:2,6666,2021-05-28 13:42:46.780000,2021-05-28 13:42:51.370000,1622202166780000.0,4590000.0,"{'00:02:00:02:00:02:00:02', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,4.5899999141693115,4.5899999141693115,4.5899999141693115,4.5899999141693115,0,4.5899999141693115,4.5899999141693115,4.5899999141693115,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,68.0,68.0,136.0,68.0,0.0,68.0,68.0,68.0,0.0,0.0,2.0,0.0,0.0,0.4357298474945534,0.0,136.0,0.0,0.0,29.62962962962963
UDP ::201:1:1:1 5555 ::209:9:9:9 6666,UDP,::201:1:1:1,5555,::209:9:9:9,6666,2021-05-28 13:42:47.762000,2021-05-28 13:42:47.762000,1622202167762000.0,0.0,"{'00:09:00:09:00:09:00:09', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,68.0,68.0,68.0,68.0,0,68.0,68.0,68.0,0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 129 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,2021-05-28 13:42:49.229000,2021-05-28 13:42:54.214000,1622202169229000.0,4985000.0,"{'00:03:00:03:00:03:00:03', '00:01:00:01:00:01:00:01'}",,0.006000041961669922,0.20799994468688965,4.984999895095825,0.03301324433838295,0.027203034058636354,0,0,0,0,0,0.006000041961669922,0.20799994468688965,0.03301324433838295,0.027203034058636354,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,72.0,72.0,10944.0,72.0,0.0,0,0,0,0,0,72.0,72.0,72.0,0.0,152.0,0.0,0,30.491474423269807,0.0,10944.0,0.0,0,2195.3861584754263,0.0
ICMPv6 ::201:1:1:1 0 ::203:3:3:3 0 128 0,ICMPv6,::201:1:1:1,0,::203:3:3:3,0,2021-05-28 13:42:49.252672,2021-05-28 13:42:54.235336,1622202169252672.0,4982664.0,"{'00:03:00:03:00:03:00:03', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.0073359012603759766,0.377000093460083,4.982664108276367,0.045296946438876065,0.05657212150682163,0.0073359012603759766,0.377000093460083,0.045296946438876065,0.05657212150682163,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,72.0,72.0,7992.0,72.0,0.0,72.0,72.0,72.0,0.0,0.0,111.0,0.0,0.0,22.277239645298177,0.0,7992.0,0.0,0.0,1603.9612544614688
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,2021-05-28 13:42:49.921112,2021-05-28 13:42:54.918080,1622202169921112.0,4996968.0,set(),,0.0032079219818115234,0.06312799453735352,4.996968030929565,0.01791027968075113,0.01088179198025478,0,0,0,0,0,0.0032079219818115234,0.06312799453735352,0.01791027968075113,0.01088179198025478,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,5.0,1400.0,5.0,0.0,0,0,0,0,0,5.0,5.0,5.0,0.0,280.0,0.0,0,56.033979004868556,0.0,1400.0,0.0,0,280.1698950243428,0.0
UDP ::201:1:1:1 5555 ::206:6:6:6 6666,UDP,::201:1:1:1,5555,::206:6:6:6,6666,2021-05-28 13:42:50.620000,2021-05-28 13:42:54.915000,1622202170620000.0,4295000.0,"{'00:06:00:06:00:06:00:06', '00:01:00:01:00:01:00:01'}",,0,0,0,0,0,0.03500008583068848,4.259999990463257,4.295000076293945,2.1475000381469727,2.9875260830782056,0.03500008583068848,4.259999990463257,2.1475000381469727,2.9875260830782056,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,67.0,68.0,203.0,67.66666666666667,0.5773502691896257,67.0,68.0,67.66666666666667,0.5773502691896257,0.0,3.0,0.0,0.0,0.6984866123399301,0.0,203.0,0.0,0.0,47.26426076833528
